-0.010464687186662797	0.	0.
-0.010868010625304176	0.002553861821016981	-0.028856987424967784
-0.01128682001615127	0.005201805303786042	-0.057898435716180696
-0.01172170534637447	0.00794711234991878	-0.08710501504843626
-0.012173278718686547	0.010793165234402866	-0.11645693614995278
-0.012642175151877148	0.013743448576708922	-0.14593400209027818
-0.013129053408070865	0.01680155125820927	-0.17551566247287687
-0.013634596847419895	0.01997116827587643	-0.2051810697326748
-0.014159514310942343	0.023256102521455838	-0.23490913721749118
-0.014704541032222603	0.02666026647449822	-0.26467859871402166
-0.0152704395786874	0.030187683796791584	-0.29446806906410816
-0.015858000823169967	0.033842490814857754	-0.32425610550569894
-0.016468044946467912	0.03762893787625908	-0.3540212693653333
-0.017101422471597714	0.041551390564520674	-0.383742187725294
-0.017759015330435186	0.04561433075649381	-0.4133976146888556
-0.01844173796341945	0.04982235750498486	-0.4429664918712315
-0.019150538452982962	0.05418018772843812	-0.47242800775192073
-0.01988639969134852	0.05869265668841865	-0.5017616555359707
-0.020650340583313977	0.06336471823456095	-0.5309472891870586
-0.021443417284612652	0.06820144479557723	-0.5599651773139844
-0.022266724476409986	0.07320802709382442	-0.5887960546138973
-0.023121396676454912	0.0783897735598423	-0.6174211706000081
-0.02400860958736497	0.08375210942219581	-0.6458223353682537
-0.024929581482472617	0.08930057544688429	-0.6739819621860914
-0.02588557462960541	0.09504082629954945	-0.7018831067167517
-0.026877896753111072	0.10097862850270418	-0.7295095027235716
-0.02790790253436582	0.1071198579592569	-0.7568455941309564
-0.02897699515093067	0.11347049701270702	-0.7838765633506639
-0.030086627854426583	0.12003663101358682	-0.8105883558141185
-0.031238305587110854	0.12682444436098755	-0.8369677006828307
-0.03243358663702406	0.13384021598740836	-0.8630021277395088
-0.033674084331463114	0.14109031425468144	-0.8886799804916341
-0.03496146876840492	0.1485811912283937	-0.9139904255468878
-0.036297468585366366	0.15631937629806486	-0.9389234583456434
-0.03768387276502769	0.16431146911037575	-0.9634699053594684
-0.039122532476782275	0.1725641317829904	-0.9876214228861089
-0.04061536295318553	0.18108408036700946	-1.0113704925905898
-0.042164345400082875	0.18987807552686015	-1.0347104139587955
-0.043771528938972966	0.19895291240748308	-1.057635293844098
-0.04543903257993133	0.20831540966007295	-1.0801400332993178
-0.047169047223163896	0.2179723975993585	-1.1022203118955372
-0.04896383768698256	0.22793070546753985	-1.1238725697360803
-0.05082574475970396	0.23819714778252316	-1.1450939873784594
-0.05275718727265003	0.24877850975107058	-1.1658824638793341
-0.05476066419108547	0.25968153173090835	-1.1862365931776917
-0.05683875671956487	0.27091289272976155	-1.2061556390297083
-0.05899413041776226	0.2824791929337105	-1.2256395087052028
-0.061229537322441824	0.2943869352622297	-1.2446887256504968
-0.06354781807077248	0.30664250595277115	-1.2633044013159604
-0.06595190401971548	0.31925215418382286	-1.2814882063387654
-0.06844481935570133	0.3322219707519965	-1.299242341262605
-0.07102968318827421	0.3455578658258914	-1.3165695069664662
-0.07370971162080295	0.35926554580723424	-1.333472874964231
-0.07648821979075551	0.37335048933808257	-1.3499560577260186
-0.07936862387138872	0.3878179225016986	-1.3660230791609667
-0.08235444302602699	0.4026727932740071	-1.3816783453897432
-0.08544930130539266	0.4179197452923004	-1.3969266159235365
-0.08865692947770405	0.4335630910180091	-1.4117729753548265
-0.09198116678046465	0.44960678438083596	-1.4262228056539035
-0.09542596258205643	0.4660543930022892	-1.4402817591540182
-0.09899537794038638	0.48290907010756273	-1.4539557322973014
-0.10269358704494914	0.5001735262456801	-1.467250840203217
-0.10652487852774142	0.5178500009487558	-1.4801733921114175
-0.11049365662751137	0.5359402344719808	-1.4927298677414524
-0.11460444219083551	0.5544454397664029	-1.5049268946029184
-0.11886187349250743	0.5733662748465653	-1.5167712262813169
-0.12327070685667921	0.592702815724461	-1.52826972171716
-0.12783581705914493	0.6124545300898794	-1.5394293254887093
-0.13256219749007567	0.6326202519248865	-1.550257049102172
-0.13745496005543364	0.6531981572467364	-1.560759953287201
-0.14251933479420464	0.674185741178758	-1.5709451312901226
-0.14776066918749794	0.6955797965525499	-1.5808196931524756
-0.1531844271344886	0.7173763942469522	-1.5903907509580997
-0.15879618756911842	0.7395708654696009	-1.5996654050282226
-0.16460164269044492	0.7621577861852595	-1.6086507310406446
-0.17060659577853976	0.785130963891409	-1.6173537680462704
-0.1768169585669024	0.8084834269356829	-1.6257815073537845
-0.1832387481414911	0.8322074165615201	-1.6339408822512282
-0.189878083335686	0.8562943818578608	-1.641838758531575
-0.1967411805898131	0.8807349777757489	-1.649481925788039
-0.2038343492432877	0.9055190663593673	-1.6568770894438611
-0.21116398622700253	0.9306357213213301	-1.6640308634805396
-0.21873657012331027	0.9560732360720812	-1.6709497638279938
